Doc,Emotions,Topics
N957,joy,technology
N957,joy,environment
N957,joy,crime
N957,joy,politics
N957,joy,health
N957,joy,entertainment
N957,neutral,technology
N957,neutral,environment
N957,neutral,crime
N957,neutral,politics
N957,neutral,health
N957,neutral,entertainment
N957,anger,technology
N957,anger,environment
N957,anger,crime
N957,anger,politics
N957,anger,health
N957,anger,entertainment
N958,sadness,environment
N958,sadness,entertainment
N958,sadness,money
N958,sadness,health
N958,neutral,environment
N958,neutral,entertainment
N958,neutral,money
N958,neutral,health
N959,neutral,technology
N959,neutral,crime
N959,neutral,environment
N959,neutral,health
N959,neutral,entertainment
N960,neutral,sports
N960,neutral,environment
N960,neutral,health
N960,neutral,entertainment
N960,neutral,education
N961,anger,sports
N961,anger,technology
N961,anger,environment
N961,anger,crime
N961,anger,health
N961,anger,entertainment
N961,sadness,sports
N961,sadness,technology
N961,sadness,environment
N961,sadness,crime
N961,sadness,health
N961,sadness,entertainment
N961,neutral,sports
N961,neutral,technology
N961,neutral,environment
N961,neutral,crime
N961,neutral,health
N961,neutral,entertainment
N962,anger,sports
N962,anger,technology
N962,anger,environment
N962,anger,crime
N962,anger,entertainment
N962,sadness,sports
N962,sadness,technology
N962,sadness,environment
N962,sadness,crime
N962,sadness,entertainment
N962,neutral,sports
N962,neutral,technology
N962,neutral,environment
N962,neutral,crime
N962,neutral,entertainment
N963,disgust,technology
N963,disgust,environment
N963,disgust,health
N963,disgust,entertainment
N963,disgust,education
N963,sadness,technology
N963,sadness,environment
N963,sadness,health
N963,sadness,entertainment
N963,sadness,education
N963,neutral,technology
N963,neutral,environment
N963,neutral,health
N963,neutral,entertainment
N963,neutral,education
N964,disgust,sports
N964,disgust,crime
N964,disgust,politics
N964,disgust,health
N964,disgust,entertainment
N964,fear,sports
N964,fear,crime
N964,fear,politics
N964,fear,health
N964,fear,entertainment
N964,neutral,sports
N964,neutral,crime
N964,neutral,politics
N964,neutral,health
N964,neutral,entertainment
N965,disgust,sports
N965,disgust,environment
N965,disgust,crime
N965,disgust,health
N965,disgust,entertainment
N965,sadness,sports
N965,sadness,environment
N965,sadness,crime
N965,sadness,health
N965,sadness,entertainment
N965,neutral,sports
N965,neutral,environment
N965,neutral,crime
N965,neutral,health
N965,neutral,entertainment
N966,disgust,technology
N966,disgust,environment
N966,disgust,crime
N966,disgust,politics
N966,disgust,health
N966,disgust,entertainment
N966,sadness,technology
N966,sadness,environment
N966,sadness,crime
N966,sadness,politics
N966,sadness,health
N966,sadness,entertainment
N966,surprise,technology
N966,surprise,environment
N966,surprise,crime
N966,surprise,politics
N966,surprise,health
N966,surprise,entertainment
N966,neutral,technology
N966,neutral,environment
N966,neutral,crime
N966,neutral,politics
N966,neutral,health
N966,neutral,entertainment
N967,fear,sports
N967,fear,environment
N967,fear,crime
N967,fear,politics
N967,fear,health
N967,fear,entertainment
N967,sadness,sports
N967,sadness,environment
N967,sadness,crime
N967,sadness,politics
N967,sadness,health
N967,sadness,entertainment
N967,joy,sports
N967,joy,environment
N967,joy,crime
N967,joy,politics
N967,joy,health
N967,joy,entertainment
N967,surprise,sports
N967,surprise,environment
N967,surprise,crime
N967,surprise,politics
N967,surprise,health
N967,surprise,entertainment
N967,neutral,sports
N967,neutral,environment
N967,neutral,crime
N967,neutral,politics
N967,neutral,health
N967,neutral,entertainment
N967,anger,sports
N967,anger,environment
N967,anger,crime
N967,anger,politics
N967,anger,health
N967,anger,entertainment
N968,anger,environment
N968,anger,entertainment
N968,anger,technology
N968,anger,crime
N968,sadness,environment
N968,sadness,entertainment
N968,sadness,technology
N968,sadness,crime
N968,neutral,environment
N968,neutral,entertainment
N968,neutral,technology
N968,neutral,crime
N969,fear,environment
N969,fear,politics
N969,fear,crime
N969,fear,health
N969,fear,entertainment
N969,fear,money
N969,sadness,environment
N969,sadness,politics
N969,sadness,crime
N969,sadness,health
N969,sadness,entertainment
N969,sadness,money
N969,joy,environment
N969,joy,politics
N969,joy,crime
N969,joy,health
N969,joy,entertainment
N969,joy,money
N969,neutral,environment
N969,neutral,politics
N969,neutral,crime
N969,neutral,health
N969,neutral,entertainment
N969,neutral,money
N969,anger,environment
N969,anger,politics
N969,anger,crime
N969,anger,health
N969,anger,entertainment
N969,anger,money
N970,disgust,sports
N970,disgust,environment
N970,disgust,crime
N970,disgust,health
N970,disgust,entertainment
N970,fear,sports
N970,fear,environment
N970,fear,crime
N970,fear,health
N970,fear,entertainment
N970,sadness,sports
N970,sadness,environment
N970,sadness,crime
N970,sadness,health
N970,sadness,entertainment
N970,neutral,sports
N970,neutral,environment
N970,neutral,crime
N970,neutral,health
N970,neutral,entertainment
N971,sadness,environment
N971,sadness,entertainment
N971,sadness,technology
N971,sadness,health
N971,fear,environment
N971,fear,entertainment
N971,fear,technology
N971,fear,health
N971,neutral,environment
N971,neutral,entertainment
N971,neutral,technology
N971,neutral,health
N972,fear,technology
N972,fear,environment
N972,fear,crime
N972,fear,health
N972,fear,entertainment
N972,fear,education
N972,sadness,technology
N972,sadness,environment
N972,sadness,crime
N972,sadness,health
N972,sadness,entertainment
N972,sadness,education
N972,neutral,technology
N972,neutral,environment
N972,neutral,crime
N972,neutral,health
N972,neutral,entertainment
N972,neutral,education
N973,anger,technology
N973,anger,crime
N973,anger,environment
N973,anger,health
N973,anger,entertainment
N973,anger,education
N973,anger,money
N973,sadness,technology
N973,sadness,crime
N973,sadness,environment
N973,sadness,health
N973,sadness,entertainment
N973,sadness,education
N973,sadness,money
N973,neutral,technology
N973,neutral,crime
N973,neutral,environment
N973,neutral,health
N973,neutral,entertainment
N973,neutral,education
N973,neutral,money
N974,disgust,sports
N974,disgust,environment
N974,disgust,crime
N974,disgust,health
N974,disgust,entertainment
N974,sadness,sports
N974,sadness,environment
N974,sadness,crime
N974,sadness,health
N974,sadness,entertainment
N974,surprise,sports
N974,surprise,environment
N974,surprise,crime
N974,surprise,health
N974,surprise,entertainment
N974,neutral,sports
N974,neutral,environment
N974,neutral,crime
N974,neutral,health
N974,neutral,entertainment
N975,sadness,environment
N975,sadness,entertainment
N975,sadness,sports
N975,sadness,health
N975,neutral,environment
N975,neutral,entertainment
N975,neutral,sports
N975,neutral,health
N976,disgust,technology
N976,disgust,environment
N976,disgust,crime
N976,disgust,health
N976,disgust,entertainment
N976,disgust,education
N976,neutral,technology
N976,neutral,environment
N976,neutral,crime
N976,neutral,health
N976,neutral,entertainment
N976,neutral,education
N977,anger,technology
N977,anger,environment
N977,anger,crime
N977,anger,health
N977,anger,entertainment
N977,sadness,technology
N977,sadness,environment
N977,sadness,crime
N977,sadness,health
N977,sadness,entertainment
N977,neutral,technology
N977,neutral,environment
N977,neutral,crime
N977,neutral,health
N977,neutral,entertainment
N978,fear,technology
N978,fear,environment
N978,fear,crime
N978,fear,health
N978,fear,entertainment
N978,fear,education
N978,sadness,technology
N978,sadness,environment
N978,sadness,crime
N978,sadness,health
N978,sadness,entertainment
N978,sadness,education
N978,surprise,technology
N978,surprise,environment
N978,surprise,crime
N978,surprise,health
N978,surprise,entertainment
N978,surprise,education
N978,neutral,technology
N978,neutral,environment
N978,neutral,crime
N978,neutral,health
N978,neutral,entertainment
N978,neutral,education
N979,disgust,technology
N979,disgust,environment
N979,disgust,crime
N979,disgust,health
N979,disgust,entertainment
N979,sadness,technology
N979,sadness,environment
N979,sadness,crime
N979,sadness,health
N979,sadness,entertainment
N979,neutral,technology
N979,neutral,environment
N979,neutral,crime
N979,neutral,health
N979,neutral,entertainment
N980,disgust,technology
N980,disgust,crime
N980,disgust,environment
N980,disgust,health
N980,disgust,entertainment
N980,disgust,money
N980,sadness,technology
N980,sadness,crime
N980,sadness,environment
N980,sadness,health
N980,sadness,entertainment
N980,sadness,money
N980,fear,technology
N980,fear,crime
N980,fear,environment
N980,fear,health
N980,fear,entertainment
N980,fear,money
N980,neutral,technology
N980,neutral,crime
N980,neutral,environment
N980,neutral,health
N980,neutral,entertainment
N980,neutral,money
N981,sadness,sports
N981,sadness,technology
N981,sadness,crime
N981,sadness,environment
N981,sadness,health
N981,sadness,entertainment
N981,sadness,education
N981,sadness,money
N981,fear,sports
N981,fear,technology
N981,fear,crime
N981,fear,environment
N981,fear,health
N981,fear,entertainment
N981,fear,education
N981,fear,money
N981,neutral,sports
N981,neutral,technology
N981,neutral,crime
N981,neutral,environment
N981,neutral,health
N981,neutral,entertainment
N981,neutral,education
N981,neutral,money
N982,sadness,environment
N982,sadness,entertainment
N982,sadness,crime
N982,sadness,health
N982,fear,environment
N982,fear,entertainment
N982,fear,crime
N982,fear,health
N982,neutral,environment
N982,neutral,entertainment
N982,neutral,crime
N982,neutral,health
N983,sadness,technology
N983,sadness,crime
N983,sadness,environment
N983,sadness,health
N983,sadness,entertainment
N983,neutral,technology
N983,neutral,crime
N983,neutral,environment
N983,neutral,health
N983,neutral,entertainment
N984,sadness,technology
N984,sadness,environment
N984,sadness,crime
N984,sadness,health
N984,sadness,entertainment
N984,fear,technology
N984,fear,environment
N984,fear,crime
N984,fear,health
N984,fear,entertainment
N984,neutral,technology
N984,neutral,environment
N984,neutral,crime
N984,neutral,health
N984,neutral,entertainment
N985,disgust,technology
N985,disgust,environment
N985,disgust,crime
N985,disgust,health
N985,disgust,entertainment
N985,disgust,money
N985,anger,technology
N985,anger,environment
N985,anger,crime
N985,anger,health
N985,anger,entertainment
N985,anger,money
N985,neutral,technology
N985,neutral,environment
N985,neutral,crime
N985,neutral,health
N985,neutral,entertainment
N985,neutral,money
N986,anger,technology
N986,anger,environment
N986,anger,politics
N986,anger,crime
N986,anger,entertainment
N986,anger,money
N986,neutral,technology
N986,neutral,environment
N986,neutral,politics
N986,neutral,crime
N986,neutral,entertainment
N986,neutral,money
N987,disgust,environment
N987,disgust,crime
N987,disgust,health
N987,disgust,entertainment
N987,disgust,money
N987,sadness,environment
N987,sadness,crime
N987,sadness,health
N987,sadness,entertainment
N987,sadness,money
N987,neutral,environment
N987,neutral,crime
N987,neutral,health
N987,neutral,entertainment
N987,neutral,money
N988,neutral,environment
N988,neutral,entertainment
N988,neutral,technology
N988,neutral,health
N989,anger,technology
N989,anger,environment
N989,anger,politics
N989,anger,crime
N989,anger,health
N989,anger,entertainment
N989,anger,money
N989,sadness,technology
N989,sadness,environment
N989,sadness,politics
N989,sadness,crime
N989,sadness,health
N989,sadness,entertainment
N989,sadness,money
N989,fear,technology
N989,fear,environment
N989,fear,politics
N989,fear,crime
N989,fear,health
N989,fear,entertainment
N989,fear,money
N989,neutral,technology
N989,neutral,environment
N989,neutral,politics
N989,neutral,crime
N989,neutral,health
N989,neutral,entertainment
N989,neutral,money
N990,anger,technology
N990,anger,environment
N990,anger,crime
N990,anger,health
N990,anger,entertainment
N990,neutral,technology
N990,neutral,environment
N990,neutral,crime
N990,neutral,health
N990,neutral,entertainment
N991,neutral,sports
N991,neutral,technology
N991,neutral,crime
N991,neutral,politics
N991,neutral,environment
N991,neutral,entertainment
N991,neutral,money
N992,neutral,sports
N992,neutral,technology
N992,neutral,crime
N992,neutral,environment
N992,neutral,entertainment
N992,neutral,education
N993,disgust,environment
N993,disgust,entertainment
N993,disgust,technology
N993,sadness,environment
N993,sadness,entertainment
N993,sadness,technology
N993,surprise,environment
N993,surprise,entertainment
N993,surprise,technology
N993,neutral,environment
N993,neutral,entertainment
N993,neutral,technology
N994,disgust,technology
N994,disgust,environment
N994,disgust,health
N994,disgust,entertainment
N994,disgust,money
N994,joy,technology
N994,joy,environment
N994,joy,health
N994,joy,entertainment
N994,joy,money
N994,neutral,technology
N994,neutral,environment
N994,neutral,health
N994,neutral,entertainment
N994,neutral,money
N995,neutral,environment
N995,neutral,entertainment
N995,neutral,health
N996,neutral,environment
N996,neutral,entertainment
N996,neutral,money
N996,neutral,technology
N997,neutral,technology
N997,neutral,crime
N997,neutral,environment
N997,neutral,health
N997,neutral,entertainment
N997,neutral,money
N998,neutral,environment
N998,neutral,entertainment
N999,neutral,technology
N999,neutral,environment
N999,neutral,politics
N999,neutral,crime
N999,neutral,entertainment
N999,neutral,education
N999,neutral,money
N1000,anger,technology
N1000,anger,environment
N1000,anger,crime
N1000,anger,entertainment
